"sample_id","species_code","abundance","sample_type","Species","seed.mass","mean_abundance","X","X.1"
"30-IR","LUMI",0,"year4_below","Lupinus microcarpus",0.02635,0,NA,NA
"30-IR","LUSU",0,"year4_below","Lupinus succulentus",0.0271,0.004858119,NA,NA
"30-IR","MASA",0,"year4_below",NA,NA,NA,NA,NA
"30-IR","MEIM",0,"year4_below","Melica imperfecta",0.00096,0,NA,NA
"30-IR","MURI",0,"year4_below","Muhlenbergia rigens",2e-04,0,NA,NA
"30-IR","PEHE",0,"year4_below",NA,NA,NA,NA,NA
"30-IR","PHCI",29,"year4_below","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"30-IR","PLER",0,"year4_below","Plantago erecta",0.00154,0.001651048,NA,NA
"30-IR","POSE",0,"year4_below","Poa secunda",0.00057,0,NA,NA
"30-IR","RACA",0,"year4_below","Ranunculus californicus",0.00226,0.000355497,NA,NA
"30-IR","SACO",0,"year4_below",NA,NA,NA,NA,NA
"30-IR","SIBE",0,"year4_below","Sisyrinchium bellum",0.00138,0,NA,NA
"30-IR","SPAI",0,"year4_below","Sporobolus airoides",0.00024,0,NA,NA
"30-IR","STPU",0,"year4_below","Stipa pulchra",0.00485,0.000186707,NA,NA
"30-IR","TRWI",1,"year4_below","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"30-R","ACAM",0,"year4_below","Acmispon americanus",0.00364,0.088533547,NA,NA
"30-R","ACMI",0,"year4_below","Achillea millefolium",0.00017,0.006356955,NA,NA
"30-R","ACST",0,"year4_below","Acmispon strigosus",0.00139,0.02916849,NA,NA
"30-R","AMME",0,"year4_below","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"30-R","ARPU",0,"year4_below","Aristida purpurea",0.00121,0,NA,NA
"30-R","ASFA",0,"year4_below","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"30-R","BRCA",17,"year4_below","Bromus carinatus",0.00689,0.140296082,NA,NA
"30-R","CAME",1,"year4_below","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"30-R","CIOC",0,"year4_below","Cirsium occidentale",0.00593,0.009548198,NA,NA
"30-R","DEFA",0,"year4_below","Deinandra fasciculata",0.00067,0,NA,NA
"30-R","ELCO",0,"year4_below","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"30-R","ELGL",0,"year4_below","Elymus glaucus",0.00369,0.002531458,NA,NA
"30-R","ESCA",0,"year4_below","Eschscholzia californica",0.00108,0.007541432,NA,NA
"30-R","FEMI",0,"year4_below","Festuca microstachys",0.00151,0.253290672,NA,NA
"30-R","GRCA",0,"year4_below","Grindelia camporum",0.00198,0.074548922,NA,NA
"30-R","HOBR",0,"year4_below","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"30-R","HOIN",0,"year4_below","Hordeum intercedens",0.00471,0,NA,NA
"30-R","KOMA",0,"year4_below","Koeleria macrantha",0.00022,0,NA,NA
"30-R","LAPL",0,"year4_below","Layia platyglossa",0.00058,0,NA,NA
"30-R","LUAL",0,"year4_below",NA,NA,NA,NA,NA
"30-R","LUBI",0,"year4_below","Lupinus bicolor",0.00391,0.000794985,NA,NA
"30-R","LUMI",0,"year4_below","Lupinus microcarpus",0.02635,0,NA,NA
"30-R","LUSU",0,"year4_below","Lupinus succulentus",0.0271,0.004858119,NA,NA
"30-R","MASA",0,"year4_below",NA,NA,NA,NA,NA
"30-R","MEIM",0,"year4_below","Melica imperfecta",0.00096,0,NA,NA
"30-R","MURI",0,"year4_below","Muhlenbergia rigens",2e-04,0,NA,NA
"30-R","PEHE",0,"year4_below",NA,NA,NA,NA,NA
"30-R","PHCI",0,"year4_below","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"30-R","PLER",0,"year4_below","Plantago erecta",0.00154,0.001651048,NA,NA
"30-R","POSE",0,"year4_below","Poa secunda",0.00057,0,NA,NA
"30-R","RACA",0,"year4_below","Ranunculus californicus",0.00226,0.000355497,NA,NA
"30-R","SACO",0,"year4_below",NA,NA,NA,NA,NA
"30-R","SIBE",0,"year4_below","Sisyrinchium bellum",0.00138,0,NA,NA
"30-R","SPAI",0,"year4_below","Sporobolus airoides",0.00024,0,NA,NA
"30-R","STPU",0,"year4_below","Stipa pulchra",0.00485,0.000186707,NA,NA
"30-R","TRWI",0,"year4_below","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"31-DT","ACAM",0,"year4_below","Acmispon americanus",0.00364,0.088533547,NA,NA
"31-DT","ACMI",0,"year4_below","Achillea millefolium",0.00017,0.006356955,NA,NA
"31-DT","ACST",1,"year4_below","Acmispon strigosus",0.00139,0.02916849,NA,NA
"31-DT","AMME",9,"year4_below","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"31-DT","ARPU",0,"year4_below","Aristida purpurea",0.00121,0,NA,NA
"31-DT","ASFA",0,"year4_below","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"31-DT","BRCA",18,"year4_below","Bromus carinatus",0.00689,0.140296082,NA,NA
"31-DT","CAME",0,"year4_below","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"31-DT","CIOC",0,"year4_below","Cirsium occidentale",0.00593,0.009548198,NA,NA
"31-DT","DEFA",0,"year4_below","Deinandra fasciculata",0.00067,0,NA,NA
"31-DT","ELCO",0,"year4_below","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"31-DT","ELGL",0,"year4_below","Elymus glaucus",0.00369,0.002531458,NA,NA
"31-DT","ESCA",0,"year4_below","Eschscholzia californica",0.00108,0.007541432,NA,NA
"31-DT","FEMI",1,"year4_below","Festuca microstachys",0.00151,0.253290672,NA,NA
"31-DT","GRCA",0,"year4_below","Grindelia camporum",0.00198,0.074548922,NA,NA
"31-DT","HOBR",0,"year4_below","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"31-DT","HOIN",0,"year4_below","Hordeum intercedens",0.00471,0,NA,NA
"31-DT","KOMA",0,"year4_below","Koeleria macrantha",0.00022,0,NA,NA
"31-DT","LAPL",0,"year4_below","Layia platyglossa",0.00058,0,NA,NA
"31-DT","LUAL",0,"year4_below",NA,NA,NA,NA,NA
"31-DT","LUBI",0,"year4_below","Lupinus bicolor",0.00391,0.000794985,NA,NA
"31-DT","LUMI",0,"year4_below","Lupinus microcarpus",0.02635,0,NA,NA
"31-DT","LUSU",0,"year4_below","Lupinus succulentus",0.0271,0.004858119,NA,NA
"31-DT","MASA",0,"year4_below",NA,NA,NA,NA,NA
"31-DT","MEIM",0,"year4_below","Melica imperfecta",0.00096,0,NA,NA
"31-DT","MURI",0,"year4_below","Muhlenbergia rigens",2e-04,0,NA,NA
"31-DT","PEHE",0,"year4_below",NA,NA,NA,NA,NA
"31-DT","PHCI",0,"year4_below","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"31-DT","PLER",0,"year4_below","Plantago erecta",0.00154,0.001651048,NA,NA
"31-DT","POSE",0,"year4_below","Poa secunda",0.00057,0,NA,NA
"31-DT","RACA",0,"year4_below","Ranunculus californicus",0.00226,0.000355497,NA,NA
"31-DT","SACO",0,"year4_below",NA,NA,NA,NA,NA
"31-DT","SIBE",0,"year4_below","Sisyrinchium bellum",0.00138,0,NA,NA
"31-DT","SPAI",0,"year4_below","Sporobolus airoides",0.00024,0,NA,NA
"31-DT","STPU",0,"year4_below","Stipa pulchra",0.00485,0.000186707,NA,NA
"31-DT","TRWI",0,"year4_below","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"31-FD","ACAM",4,"year4_below","Acmispon americanus",0.00364,0.088533547,NA,NA
"31-FD","ACMI",0,"year4_below","Achillea millefolium",0.00017,0.006356955,NA,NA
"31-FD","ACST",3,"year4_below","Acmispon strigosus",0.00139,0.02916849,NA,NA
"31-FD","AMME",4,"year4_below","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"31-FD","ARPU",0,"year4_below","Aristida purpurea",0.00121,0,NA,NA
"31-FD","ASFA",0,"year4_below","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"31-FD","BRCA",65,"year4_below","Bromus carinatus",0.00689,0.140296082,NA,NA
"31-FD","CAME",0,"year4_below","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"31-FD","CIOC",0,"year4_below","Cirsium occidentale",0.00593,0.009548198,NA,NA
"31-FD","DEFA",0,"year4_below","Deinandra fasciculata",0.00067,0,NA,NA
"31-FD","ELCO",0,"year4_below","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"31-FD","ELGL",0,"year4_below","Elymus glaucus",0.00369,0.002531458,NA,NA
"31-FD","ESCA",0,"year4_below","Eschscholzia californica",0.00108,0.007541432,NA,NA
"31-FD","FEMI",0,"year4_below","Festuca microstachys",0.00151,0.253290672,NA,NA
"31-FD","GRCA",1,"year4_below","Grindelia camporum",0.00198,0.074548922,NA,NA
"31-FD","HOBR",0,"year4_below","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"31-FD","HOIN",0,"year4_below","Hordeum intercedens",0.00471,0,NA,NA
"31-FD","KOMA",0,"year4_below","Koeleria macrantha",0.00022,0,NA,NA
"31-FD","LAPL",0,"year4_below","Layia platyglossa",0.00058,0,NA,NA
"31-FD","LUAL",0,"year4_below",NA,NA,NA,NA,NA
"31-FD","LUBI",0,"year4_below","Lupinus bicolor",0.00391,0.000794985,NA,NA
"31-FD","LUMI",0,"year4_below","Lupinus microcarpus",0.02635,0,NA,NA
"31-FD","LUSU",0,"year4_below","Lupinus succulentus",0.0271,0.004858119,NA,NA
"31-FD","MASA",0,"year4_below",NA,NA,NA,NA,NA
"31-FD","MEIM",0,"year4_below","Melica imperfecta",0.00096,0,NA,NA
"31-FD","MURI",0,"year4_below","Muhlenbergia rigens",2e-04,0,NA,NA
"31-FD","PEHE",0,"year4_below",NA,NA,NA,NA,NA
"31-FD","PHCI",10,"year4_below","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"31-FD","PLER",0,"year4_below","Plantago erecta",0.00154,0.001651048,NA,NA
"31-FD","POSE",0,"year4_below","Poa secunda",0.00057,0,NA,NA
"31-FD","RACA",0,"year4_below","Ranunculus californicus",0.00226,0.000355497,NA,NA
"31-FD","SACO",0,"year4_below",NA,NA,NA,NA,NA
"31-FD","SIBE",0,"year4_below","Sisyrinchium bellum",0.00138,0,NA,NA
"31-FD","SPAI",0,"year4_below","Sporobolus airoides",0.00024,0,NA,NA
"31-FD","STPU",0,"year4_below","Stipa pulchra",0.00485,0.000186707,NA,NA
"31-FD","TRWI",0,"year4_below","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"31-IR","ACAM",2,"year4_below","Acmispon americanus",0.00364,0.088533547,NA,NA
"31-IR","ACMI",0,"year4_below","Achillea millefolium",0.00017,0.006356955,NA,NA
"31-IR","ACST",0,"year4_below","Acmispon strigosus",0.00139,0.02916849,NA,NA
"31-IR","AMME",0,"year4_below","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"31-IR","ARPU",0,"year4_below","Aristida purpurea",0.00121,0,NA,NA
"31-IR","ASFA",0,"year4_below","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"31-IR","BRCA",2,"year4_below","Bromus carinatus",0.00689,0.140296082,NA,NA
"31-IR","CAME",0,"year4_below","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"31-IR","CIOC",0,"year4_below","Cirsium occidentale",0.00593,0.009548198,NA,NA
"31-IR","DEFA",0,"year4_below","Deinandra fasciculata",0.00067,0,NA,NA
"31-IR","ELCO",0,"year4_below","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"31-IR","ELGL",0,"year4_below","Elymus glaucus",0.00369,0.002531458,NA,NA
"31-IR","ESCA",1,"year4_below","Eschscholzia californica",0.00108,0.007541432,NA,NA
"31-IR","FEMI",0,"year4_below","Festuca microstachys",0.00151,0.253290672,NA,NA
"31-IR","GRCA",0,"year4_below","Grindelia camporum",0.00198,0.074548922,NA,NA
"31-IR","HOBR",0,"year4_below","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"31-IR","HOIN",0,"year4_below","Hordeum intercedens",0.00471,0,NA,NA
"31-IR","KOMA",0,"year4_below","Koeleria macrantha",0.00022,0,NA,NA
"31-IR","LAPL",0,"year4_below","Layia platyglossa",0.00058,0,NA,NA
"31-IR","LUAL",0,"year4_below",NA,NA,NA,NA,NA
"31-IR","LUBI",0,"year4_below","Lupinus bicolor",0.00391,0.000794985,NA,NA
"31-IR","LUMI",0,"year4_below","Lupinus microcarpus",0.02635,0,NA,NA
"31-IR","LUSU",0,"year4_below","Lupinus succulentus",0.0271,0.004858119,NA,NA
"31-IR","MASA",0,"year4_below",NA,NA,NA,NA,NA
"31-IR","MEIM",0,"year4_below","Melica imperfecta",0.00096,0,NA,NA
"31-IR","MURI",0,"year4_below","Muhlenbergia rigens",2e-04,0,NA,NA
"31-IR","PEHE",0,"year4_below",NA,NA,NA,NA,NA
"31-IR","PHCI",4,"year4_below","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"31-IR","PLER",0,"year4_below","Plantago erecta",0.00154,0.001651048,NA,NA
"31-IR","POSE",0,"year4_below","Poa secunda",0.00057,0,NA,NA
"31-IR","RACA",0,"year4_below","Ranunculus californicus",0.00226,0.000355497,NA,NA
"31-IR","SACO",0,"year4_below",NA,NA,NA,NA,NA
"31-IR","SIBE",0,"year4_below","Sisyrinchium bellum",0.00138,0,NA,NA
"31-IR","SPAI",0,"year4_below","Sporobolus airoides",0.00024,0,NA,NA
"31-IR","STPU",0,"year4_below","Stipa pulchra",0.00485,0.000186707,NA,NA
"31-IR","TRWI",0,"year4_below","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"31-R","ACAM",0,"year4_below","Acmispon americanus",0.00364,0.088533547,NA,NA
"31-R","ACMI",0,"year4_below","Achillea millefolium",0.00017,0.006356955,NA,NA
"31-R","ACST",1,"year4_below","Acmispon strigosus",0.00139,0.02916849,NA,NA
"31-R","AMME",4,"year4_below","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"31-R","ARPU",0,"year4_below","Aristida purpurea",0.00121,0,NA,NA
"31-R","ASFA",0,"year4_below","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"31-R","BRCA",12,"year4_below","Bromus carinatus",0.00689,0.140296082,NA,NA
"31-R","CAME",4,"year4_below","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"31-R","CIOC",0,"year4_below","Cirsium occidentale",0.00593,0.009548198,NA,NA
"31-R","DEFA",0,"year4_below","Deinandra fasciculata",0.00067,0,NA,NA
"31-R","ELCO",0,"year4_below","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"31-R","ELGL",0,"year4_below","Elymus glaucus",0.00369,0.002531458,NA,NA
"31-R","ESCA",0,"year4_below","Eschscholzia californica",0.00108,0.007541432,NA,NA
"31-R","FEMI",0,"year4_below","Festuca microstachys",0.00151,0.253290672,NA,NA
"31-R","GRCA",0,"year4_below","Grindelia camporum",0.00198,0.074548922,NA,NA
"31-R","HOBR",0,"year4_below","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"31-R","HOIN",0,"year4_below","Hordeum intercedens",0.00471,0,NA,NA
"31-R","KOMA",0,"year4_below","Koeleria macrantha",0.00022,0,NA,NA
"31-R","LAPL",0,"year4_below","Layia platyglossa",0.00058,0,NA,NA
"31-R","LUAL",0,"year4_below",NA,NA,NA,NA,NA
"31-R","LUBI",0,"year4_below","Lupinus bicolor",0.00391,0.000794985,NA,NA
"31-R","LUMI",0,"year4_below","Lupinus microcarpus",0.02635,0,NA,NA
"31-R","LUSU",0,"year4_below","Lupinus succulentus",0.0271,0.004858119,NA,NA
"31-R","MASA",0,"year4_below",NA,NA,NA,NA,NA
"31-R","MEIM",0,"year4_below","Melica imperfecta",0.00096,0,NA,NA
"31-R","MURI",0,"year4_below","Muhlenbergia rigens",2e-04,0,NA,NA
"31-R","PEHE",0,"year4_below",NA,NA,NA,NA,NA
"31-R","PHCI",2,"year4_below","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"31-R","PLER",0,"year4_below","Plantago erecta",0.00154,0.001651048,NA,NA
"31-R","POSE",0,"year4_below","Poa secunda",0.00057,0,NA,NA
"31-R","RACA",0,"year4_below","Ranunculus californicus",0.00226,0.000355497,NA,NA
"31-R","SACO",0,"year4_below",NA,NA,NA,NA,NA
"31-R","SIBE",0,"year4_below","Sisyrinchium bellum",0.00138,0,NA,NA
"31-R","SPAI",0,"year4_below","Sporobolus airoides",0.00024,0,NA,NA
"31-R","STPU",0,"year4_below","Stipa pulchra",0.00485,0.000186707,NA,NA
"31-R","TRWI",0,"year4_below","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"32-DT","ACAM",1,"year4_below","Acmispon americanus",0.00364,0.088533547,NA,NA
"32-DT","ACMI",0,"year4_below","Achillea millefolium",0.00017,0.006356955,NA,NA
"32-DT","ACST",0,"year4_below","Acmispon strigosus",0.00139,0.02916849,NA,NA
"32-DT","AMME",10,"year4_below","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"32-DT","ARPU",0,"year4_below","Aristida purpurea",0.00121,0,NA,NA
"32-DT","ASFA",0,"year4_below","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"32-DT","BRCA",72,"year4_below","Bromus carinatus",0.00689,0.140296082,NA,NA
"32-DT","CAME",1,"year4_below","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"32-DT","CIOC",0,"year4_below","Cirsium occidentale",0.00593,0.009548198,NA,NA
"32-DT","DEFA",0,"year4_below","Deinandra fasciculata",0.00067,0,NA,NA
"32-DT","ELCO",0,"year4_below","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"32-DT","ELGL",0,"year4_below","Elymus glaucus",0.00369,0.002531458,NA,NA
"32-DT","ESCA",0,"year4_below","Eschscholzia californica",0.00108,0.007541432,NA,NA
"32-DT","FEMI",3,"year4_below","Festuca microstachys",0.00151,0.253290672,NA,NA
"32-DT","GRCA",11,"year4_below","Grindelia camporum",0.00198,0.074548922,NA,NA
"32-DT","HOBR",0,"year4_below","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"32-DT","HOIN",0,"year4_below","Hordeum intercedens",0.00471,0,NA,NA
"32-DT","KOMA",0,"year4_below","Koeleria macrantha",0.00022,0,NA,NA
"32-DT","LAPL",0,"year4_below","Layia platyglossa",0.00058,0,NA,NA
"32-DT","LUAL",0,"year4_below",NA,NA,NA,NA,NA
"32-DT","LUBI",0,"year4_below","Lupinus bicolor",0.00391,0.000794985,NA,NA
"32-DT","LUMI",0,"year4_below","Lupinus microcarpus",0.02635,0,NA,NA
"32-DT","LUSU",0,"year4_below","Lupinus succulentus",0.0271,0.004858119,NA,NA
"32-DT","MASA",0,"year4_below",NA,NA,NA,NA,NA
"32-DT","MEIM",0,"year4_below","Melica imperfecta",0.00096,0,NA,NA
"32-DT","MURI",0,"year4_below","Muhlenbergia rigens",2e-04,0,NA,NA
"32-DT","PEHE",0,"year4_below",NA,NA,NA,NA,NA
"32-DT","PHCI",1,"year4_below","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"32-DT","PLER",0,"year4_below","Plantago erecta",0.00154,0.001651048,NA,NA
"32-DT","POSE",0,"year4_below","Poa secunda",0.00057,0,NA,NA
"32-DT","RACA",0,"year4_below","Ranunculus californicus",0.00226,0.000355497,NA,NA
"32-DT","SACO",0,"year4_below",NA,NA,NA,NA,NA
"32-DT","SIBE",0,"year4_below","Sisyrinchium bellum",0.00138,0,NA,NA
"32-DT","SPAI",0,"year4_below","Sporobolus airoides",0.00024,0,NA,NA
"32-DT","STPU",0,"year4_below","Stipa pulchra",0.00485,0.000186707,NA,NA
"32-DT","TRWI",0,"year4_below","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"32-FD","ACAM",2,"year4_below","Acmispon americanus",0.00364,0.088533547,NA,NA
"32-FD","ACMI",0,"year4_below","Achillea millefolium",0.00017,0.006356955,NA,NA
"32-FD","ACST",0,"year4_below","Acmispon strigosus",0.00139,0.02916849,NA,NA
"32-FD","AMME",14,"year4_below","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"32-FD","ARPU",0,"year4_below","Aristida purpurea",0.00121,0,NA,NA
"32-FD","ASFA",0,"year4_below","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"32-FD","BRCA",9,"year4_below","Bromus carinatus",0.00689,0.140296082,NA,NA
"32-FD","CAME",1,"year4_below","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"32-FD","CIOC",0,"year4_below","Cirsium occidentale",0.00593,0.009548198,NA,NA
"32-FD","DEFA",0,"year4_below","Deinandra fasciculata",0.00067,0,NA,NA
"32-FD","ELCO",0,"year4_below","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"32-FD","ELGL",0,"year4_below","Elymus glaucus",0.00369,0.002531458,NA,NA
"32-FD","ESCA",0,"year4_below","Eschscholzia californica",0.00108,0.007541432,NA,NA
"32-FD","FEMI",0,"year4_below","Festuca microstachys",0.00151,0.253290672,NA,NA
"32-FD","GRCA",4,"year4_below","Grindelia camporum",0.00198,0.074548922,NA,NA
"32-FD","HOBR",0,"year4_below","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"32-FD","HOIN",0,"year4_below","Hordeum intercedens",0.00471,0,NA,NA
"32-FD","KOMA",0,"year4_below","Koeleria macrantha",0.00022,0,NA,NA
"32-FD","LAPL",0,"year4_below","Layia platyglossa",0.00058,0,NA,NA
"32-FD","LUAL",0,"year4_below",NA,NA,NA,NA,NA
"32-FD","LUBI",0,"year4_below","Lupinus bicolor",0.00391,0.000794985,NA,NA
"32-FD","LUMI",0,"year4_below","Lupinus microcarpus",0.02635,0,NA,NA
"32-FD","LUSU",0,"year4_below","Lupinus succulentus",0.0271,0.004858119,NA,NA
"32-FD","MASA",0,"year4_below",NA,NA,NA,NA,NA
"32-FD","MEIM",0,"year4_below","Melica imperfecta",0.00096,0,NA,NA
"32-FD","MURI",0,"year4_below","Muhlenbergia rigens",2e-04,0,NA,NA
"32-FD","PEHE",0,"year4_below",NA,NA,NA,NA,NA
"32-FD","PHCI",3,"year4_below","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"32-FD","PLER",2,"year4_below","Plantago erecta",0.00154,0.001651048,NA,NA
"32-FD","POSE",0,"year4_below","Poa secunda",0.00057,0,NA,NA
"32-FD","RACA",0,"year4_below","Ranunculus californicus",0.00226,0.000355497,NA,NA
"32-FD","SACO",0,"year4_below",NA,NA,NA,NA,NA
"32-FD","SIBE",0,"year4_below","Sisyrinchium bellum",0.00138,0,NA,NA
"32-FD","SPAI",0,"year4_below","Sporobolus airoides",0.00024,0,NA,NA
"32-FD","STPU",0,"year4_below","Stipa pulchra",0.00485,0.000186707,NA,NA
"32-FD","TRWI",0,"year4_below","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"32-IR","ACAM",2,"year4_below","Acmispon americanus",0.00364,0.088533547,NA,NA
"32-IR","ACMI",0,"year4_below","Achillea millefolium",0.00017,0.006356955,NA,NA
"32-IR","ACST",0,"year4_below","Acmispon strigosus",0.00139,0.02916849,NA,NA
"32-IR","AMME",0,"year4_below","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"32-IR","ARPU",0,"year4_below","Aristida purpurea",0.00121,0,NA,NA
"32-IR","ASFA",0,"year4_below","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"32-IR","BRCA",47,"year4_below","Bromus carinatus",0.00689,0.140296082,NA,NA
"32-IR","CAME",17,"year4_below","Calandrinia menziesii (ciliata)",0.00073,0.037063727,NA,NA
"32-IR","CIOC",1,"year4_below","Cirsium occidentale",0.00593,0.009548198,NA,NA
"32-IR","DEFA",0,"year4_below","Deinandra fasciculata",0.00067,0,NA,NA
"32-IR","ELCO",0,"year4_below","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"32-IR","ELGL",1,"year4_below","Elymus glaucus",0.00369,0.002531458,NA,NA
"32-IR","ESCA",1,"year4_below","Eschscholzia californica",0.00108,0.007541432,NA,NA
"32-IR","FEMI",0,"year4_below","Festuca microstachys",0.00151,0.253290672,NA,NA
"32-IR","GRCA",0,"year4_below","Grindelia camporum",0.00198,0.074548922,NA,NA
"32-IR","HOBR",0,"year4_below","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"32-IR","HOIN",0,"year4_below","Hordeum intercedens",0.00471,0,NA,NA
"32-IR","KOMA",0,"year4_below","Koeleria macrantha",0.00022,0,NA,NA
"32-IR","LAPL",0,"year4_below","Layia platyglossa",0.00058,0,NA,NA
"32-IR","LUAL",0,"year4_below",NA,NA,NA,NA,NA
"32-IR","LUBI",0,"year4_below","Lupinus bicolor",0.00391,0.000794985,NA,NA
"32-IR","LUMI",0,"year4_below","Lupinus microcarpus",0.02635,0,NA,NA
"32-IR","LUSU",0,"year4_below","Lupinus succulentus",0.0271,0.004858119,NA,NA
"32-IR","MASA",0,"year4_below",NA,NA,NA,NA,NA
"32-IR","MEIM",0,"year4_below","Melica imperfecta",0.00096,0,NA,NA
"32-IR","MURI",0,"year4_below","Muhlenbergia rigens",2e-04,0,NA,NA
"32-IR","PEHE",0,"year4_below",NA,NA,NA,NA,NA
"32-IR","PHCI",8,"year4_below","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"32-IR","PLER",0,"year4_below","Plantago erecta",0.00154,0.001651048,NA,NA
"32-IR","POSE",0,"year4_below","Poa secunda",0.00057,0,NA,NA
"32-IR","RACA",0,"year4_below","Ranunculus californicus",0.00226,0.000355497,NA,NA
"32-IR","SACO",0,"year4_below",NA,NA,NA,NA,NA
"32-IR","SIBE",0,"year4_below","Sisyrinchium bellum",0.00138,0,NA,NA
"32-IR","SPAI",0,"year4_below","Sporobolus airoides",0.00024,0,NA,NA
"32-IR","STPU",0,"year4_below","Stipa pulchra",0.00485,0.000186707,NA,NA
"32-IR","TRWI",0,"year4_below","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"33-DT","ACAM",8,"year4_below","Acmispon americanus",0.00364,0.088533547,NA,NA
"33-DT","ACMI",0,"year4_below","Achillea millefolium",0.00017,0.006356955,NA,NA
"33-DT","ACST",0,"year4_below","Acmispon strigosus",0.00139,0.02916849,NA,NA
